response_id,grna_target,n_nonzero_trt,n_nonzero_cntrl,pass_qc,p_value,log_2_fold_change,stage,z_orig,xi,omega,alpha,significant
X76,Plxna4,355,81211,True,0.4,-0.002938465460474049,1,-0.0030021464638697267,,,,False
X78,Yap1,385,46172,True,0.4,-0.36568610352437325,1,-0.38517210375438343,,,,False
X83,Arnt,666,71338,True,0.4,-0.19231358234672236,1,-0.13848710096228167,,,,False
X84,Nfatc1,900,52228,True,0.4,-0.19325306490014071,1,-0.2731743265350544,,,,False
X84,Klf4,269,52859,True,0.4,0.0825336360014699,1,0.0678634716793904,,,,False
X85,Foxo1,681,67221,True,0.4,-0.23379228449948464,1,-0.22468776002910232,,,,False
X86,Adgrl1,166,38943,True,0.4,-0.5739089650288918,1,-0.3775036521645349,,,,False
X86,Klf7,437,38672,True,0.4,0.031060480694181436,1,0.018604842051203475,,,,False
X86,Icam2,311,38798,True,0.4,0.02449048072752369,1,0.03729023654683909,,,,False
X88,Itga1,400,41583,True,0.4,0.07939850365594481,1,0.07093523741925896,,,,False
X92,Nr4a1,543,57735,True,0.4,0.08935668633934668,1,0.08005370248179323,,,,False
X93,Nos3,518,53481,True,0.4,0.07222854920095756,1,0.04560531532934548,,,,False
X93,Creb3l2,337,53662,True,0.4,-0.143099439110145,1,-0.0760709209835653,,,,False
X93,Bmpr2,564,53435,True,0.4,0.08461159864460122,1,0.05610403878710789,,,,False
X94,Eng,663,54036,True,0.4,-0.22490434004004456,1,-0.1619864090663681,,,,False
X96,Klf4,220,46714,True,0.4,-0.3404535979513277,1,-0.1427140629072016,,,,False
X10,Flt1,674,152030,True,0.404,0.03802374348772908,1,0.12778179422072675,,,,False
X100,Nedd4,372,52064,True,0.404,0.023035502225349447,1,0.008055888743049995,,,,False
X100,Clstn1,424,52012,True,0.404,-0.022129912348043845,1,-0.00797583123476632,,,,False
X100,Piezo1,594,51842,True,0.404,0.0651047051502367,1,0.02880905266242246,,,,False
X12,Fkbp8,835,163680,True,0.404,-0.07264902794050254,1,-0.21645580763341973,,,,False
X12,Sp4,873,163642,True,0.404,-0.07037955435309406,1,-0.21263768763298063,,,,False
X13,Igf1r,922,127310,True,0.404,-0.03434678658529755,1,-0.12607758727940632,,,,False
X13,Adgrl1,497,127735,True,0.404,-0.04550950062200876,1,-0.11854800907674846,,,,False
X14,Pon3,1115,150352,True,0.404,0.0519578349386256,1,0.18535613906027054,,,,False
X14,Notch1,1026,150441,True,0.404,0.05590688302599833,1,0.19082444920262526,,,,False
X16,Tfdp2,1281,121239,True,0.404,0.008218201200923758,1,0.03504975313318061,,,,False
X19,Lpl,1357,151215,True,0.404,0.0198121228315582,1,0.07931193981313714,,,,False
X21,Adgrl1,301,95039,True,0.404,-0.06024872451900176,1,-0.10123118536135511,,,,False
X22,Mcam,426,86414,True,0.404,0.08516664675965657,1,0.19737618415339886,,,,False
X24,Fzd6,601,123876,True,0.404,-0.04266526273117144,1,-0.11053326441107184,,,,False
X24,Rora,1114,123363,True,0.404,0.04835556820811693,1,0.17795211293600527,,,,False
X27,Yap1,409,73513,True,0.404,0.12104714717607123,1,0.27151211171700834,,,,False
X28,Prdm16,1000,121546,True,0.404,-0.06975878362469867,1,-0.1909336699327583,,,,False
X28,Gnai2,456,122090,True,0.404,-0.1071816116744353,1,-0.18393881455281275,,,,False
X29,Prdm5,528,96505,True,0.404,0.13059499639459204,1,0.3227347159237735,,,,False
X3,Taz,2210,140184,True,0.404,-0.010631437826632784,1,-0.08041133592517036,,,,False
X32,Calcrl,906,97218,True,0.404,0.025691332555607183,1,0.07461890302410519,,,,False
X33,Auts2,637,87627,True,0.404,-0.01364886126018483,1,-0.027601288819995472,,,,False
X36,Ncoa3,771,110057,True,0.404,0.003958041781067401,1,0.015338512684131115,,,,False
X38,Id3,538,67887,True,0.404,-0.1264499610137566,1,-0.385749950261205,,,,False
X39,Eno1,938,107226,True,0.404,0.03184518559058702,1,0.08463291698407324,,,,False
X39,Acvr1,675,107489,True,0.404,0.0506427607678388,1,0.11361144308473443,,,,False
X41,Cdkn1c,445,55311,True,0.404,-0.04208260312030454,1,-0.0959541468063088,,,,False
X41,Hdac7,558,55198,True,0.404,-0.05484601195863359,1,-0.10950526472229581,,,,False
X42,Bsg,494,53877,True,0.404,0.05324628619675398,1,0.10866508089635746,,,,False
X43,Zfpm1,650,115599,True,0.404,-0.04829648580158796,1,-0.08681174159682162,,,,False
X45,Hdac7,380,61795,True,0.404,-0.013158840468019406,1,-0.03206599922257857,,,,False
X50,Atf3,476,64818,True,0.404,-0.10904597319955389,1,-0.19964187872281694,,,,False
X50,Pon3,397,64897,True,0.404,-0.12917305553423297,1,-0.2056384338569856,,,,False
X51,Foxk2,353,56191,True,0.404,0.022079977764841274,1,0.0704279716426075,,,,False
X52,Fgfr2,577,107804,True,0.404,0.08975918084586443,1,0.12666641745006224,,,,False
X54,Ccm2,418,49192,True,0.404,-0.013353043544447551,1,-0.01982987717587453,,,,False
X55,Nfib,338,52568,True,0.404,0.2381047238572762,1,0.4286103519248191,,,,False
X56,Klf10,277,47387,True,0.404,0.1535699248715403,1,0.18364865797897997,,,,False
X57,Itga1,480,37906,True,0.404,-0.3177999030237455,1,-0.6593513759613332,,,,False
X59,Igf1r,961,116475,True,0.404,0.03113513315709504,1,0.06859106198196716,,,,False
X59,Cd47,736,116700,True,0.404,0.04842575282766415,1,0.08774211532793616,,,,False
X64,Clstn1,413,47528,True,0.404,-0.3250362838335503,1,-0.4888294023152738,,,,False
X64,Rad21,358,47583,True,0.404,0.03985436507608764,1,0.030394245940806443,,,,False
X67,Ebf1,590,62778,True,0.404,0.15635787764935394,1,0.21903323857278548,,,,False
X67,Ncl,438,62930,True,0.404,0.30507227751187216,1,0.22583846826728277,,,,False
X69,Gnai2,267,76119,True,0.404,-0.22049780087064974,1,-0.16912194388324112,,,,False
X69,Nr2c2,593,75793,True,0.404,0.21945321519656602,1,0.1814206435272491,,,,False
X69,Icam2,533,75853,True,0.404,0.21733831593602027,1,0.2028687192943754,,,,False
X72,Klf2,894,118426,True,0.404,-0.10328284954873013,1,-0.1511665086273415,,,,False
X77,Adgrl2,621,79932,True,0.404,-0.11833288694120192,1,-0.13907647787001873,,,,False
X84,Ctbp2,324,52804,True,0.404,-0.2561374925842639,1,-0.2129388334654321,,,,False
X84,Rel,472,52656,True,0.404,0.023531857349510688,1,0.0264717141162131,,,,False
